,nearby_id_1,nearby_id_2,nearby_id_3,nearby_id_4,nearby_id_5,nearby_id_6,nearby_id_7,nearby_id_8,nearby_id_9,nearby_id_10,nearby_id_11,nearby_id_12,nearby_id_13,nearby_id_14,nearby_id_15,nearby_id_16,nearby_id_17,nearby_id_18,nearby_id_19,nearby_id_20,nearby_id_21,nearby_id_22,nearby_id_23,nearby_id_24,nearby_id_25,nearby_id_26,nearby_id_27,nearby_id_28
717,261.0,491.0,492.0,755.0,776.0,821.0,861.0,890.0,1135.0,,,,,,,,,,,,,,,,,,,
718,38.0,49.0,706.0,899.0,913.0,925.0,926.0,,,,,,,,,,,,,,,,,,,,,
719,76.0,768.0,774.0,,,,,,,,,,,,,,,,,,,,,,,,,
720,24.0,91.0,114.0,170.0,260.0,441.0,686.0,697.0,733.0,761.0,1111.0,,,,,,,,,,,,,,,,,
721,11.0,21.0,26.0,51.0,55.0,62.0,89.0,103.0,311.0,351.0,376.0,408.0,409.0,522.0,530.0,553.0,559.0,569.0,572.0,574.0,588.0,594.0,610.0,611.0,691.0,754.0,805.0,1063.0
722,87.0,111.0,764.0,1084.0,,,,,,,,,,,,,,,,,,,,,,,,
723,139.0,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,
724,97.0,671.0,,,,,,,,,,,,,,,,,,,,,,,,,,
725,694.0,711.0,765.0,851.0,,,,,,,,,,,,,,,,,,,,,,,,
726,57.0,185.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,
727,188.0,213.0,224.0,321.0,350.0,729.0,1002.0,,,,,,,,,,,,,,,,,,,,,
728,122.0,188.0,321.0,350.0,728.0,1002.0,,,,,,,,,,,,,,,,,,,,,,
729,186.0,347.0,437.0,558.0,860.0,1052.0,,,,,,,,,,,,,,,,,,,,,,
730,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,205.0,244.0,657.0,829.0,854.0,,,,,,,,,,,,,,,,,,,,,,,
732,24.0,91.0,114.0,170.0,260.0,441.0,686.0,697.0,721.0,761.0,1111.0,1123.0,1124.0,,,,,,,,,,,,,,,
733,435.0,683.0,807.0,813.0,823.0,879.0,942.0,,,,,,,,,,,,,,,,,,,,,
734,737.0,738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,735.0,738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
737,735.0,737.0,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,119.0,163.0,167.0,189.0,208.0,233.0,234.0,279.0,280.0,283.0,284.0,289.0,323.0,324.0,328.0,341.0,342.0,343.0,354.0,363.0,564.0,1013.0,,,,,,
740,980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,93.0,1033.0,,,,,,,,,,,,,,,,,,,,,,,,,,
742,317.0,473.0,,,,,,,,,,,,,,,,,,,,,,,,,,
743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,32.0,47.0,74.0,150.0,203.0,204.0,404.0,440.0,717.0,816.0,920.0,921.0,940.0,941.0,,,,,,,,,,,,,,
745,508.0,676.0,775.0,971.0,,,,,,,,,,,,,,,,,,,,,,,,
746,517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,696.0,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,
748,151.0,196.0,243.0,276.0,312.0,444.0,454.0,455.0,458.0,632.0,633.0,634.0,638.0,699.0,945.0,1095.0,1139.0,,,,,,,,,,,
749,731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,978.0,1062.0,,,,,,,,,,,,,,,,,,,,,,,,,,
751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,26.0,29.0,62.0,89.0,103.0,135.0,267.0,299.0,300.0,310.0,311.0,349.0,408.0,409.0,467.0,521.0,522.0,553.0,559.0,569.0,572.0,588.0,691.0,722.0,795.0,927.0,1063.0,1125.0
754,261.0,491.0,492.0,718.0,776.0,821.0,861.0,890.0,1135.0,,,,,,,,,,,,,,,,,,,
755,665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,123.0,126.0,129.0,164.0,271.0,392.0,477.0,531.0,887.0,916.0,,,,,,,,,,,,,,,,,,
757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,8.0,13.0,14.0,70.0,140.0,318.0,497.0,650.0,684.0,1081.0,,,,,,,,,,,,,,,,,,
759,120.0,657.0,679.0,701.0,794.0,,,,,,,,,,,,,,,,,,,,,,,
760,24.0,91.0,114.0,170.0,260.0,441.0,686.0,697.0,721.0,733.0,1111.0,1123.0,1124.0,,,,,,,,,,,,,,,
761,809.0,922.0,1097.0,1127.0,,,,,,,,,,,,,,,,,,,,,,,,
762,180.0,195.0,245.0,269.0,270.0,426.0,456.0,494.0,518.0,519.0,799.0,,,,,,,,,,,,,,,,,
763,87.0,111.0,723.0,1084.0,,,,,,,,,,,,,,,,,,,,,,,,
764,694.0,711.0,726.0,851.0,,,,,,,,,,,,,,,,,,,,,,,,
765,60.0,274.0,495.0,542.0,577.0,583.0,622.0,623.0,631.0,900.0,975.0,1065.0,1109.0,,,,,,,,,,,,,,,
766,37.0,198.0,951.0,,,,,,,,,,,,,,,,,,,,,,,,,
767,76.0,720.0,774.0,,,,,,,,,,,,,,,,,,,,,,,,,
768,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,600.0,786.0,1016.0,1101.0,1105.0,1106.0,1107.0,1116.0,1120.0,1149.0,1157.0,,,,,,,
769,347.0,663.0,,,,,,,,,,,,,,,,,,,,,,,,,,
770,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,76.0,720.0,768.0,,,,,,,,,,,,,,,,,,,,,,,,,
774,508.0,676.0,746.0,971.0,,,,,,,,,,,,,,,,,,,,,,,,
775,261.0,491.0,492.0,718.0,755.0,821.0,861.0,890.0,1135.0,,,,,,,,,,,,,,,,,,,
776,37.0,895.0,964.0,,,,,,,,,,,,,,,,,,,,,,,,,
777,528.0,658.0,667.0,897.0,915.0,,,,,,,,,,,,,,,,,,,,,,,
778,158.0,956.0,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,1.0,5.0,22.0,162.0,407.0,1078.0,1159.0,,,,,,,,,,,,,,,,,,,,,
782,529.0,798.0,844.0,917.0,957.0,,,,,,,,,,,,,,,,,,,,,,,
783,464.0,687.0,888.0,952.0,983.0,1043.0,1104.0,,,,,,,,,,,,,,,,,,,,,
784,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,600.0,769.0,1016.0,1101.0,1105.0,1106.0,1107.0,1116.0,1120.0,1149.0,1157.0,,,,,,,
786,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,366.0,383.0,431.0,432.0,502.0,835.0,,,,,,,,,,,,,,,,,,,,,,
788,557.0,563.0,601.0,606.0,707.0,903.0,993.0,1094.0,1098.0,,,,,,,,,,,,,,,,,,,
789,696.0,748.0,,,,,,,,,,,,,,,,,,,,,,,,,,
790,133.0,238.0,253.0,333.0,476.0,488.0,603.0,614.0,630.0,,,,,,,,,,,,,,,,,,,
791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,657.0,679.0,701.0,760.0,,,,,,,,,,,,,,,,,,,,,,,,
794,29.0,103.0,135.0,267.0,299.0,300.0,310.0,467.0,521.0,559.0,569.0,754.0,1125.0,,,,,,,,,,,,,,,
795,797.0,1079.0,,,,,,,,,,,,,,,,,,,,,,,,,,
796,664.0,796.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,,
797,783.0,844.0,917.0,,,,,,,,,,,,,,,,,,,,,,,,,
798,180.0,195.0,245.0,269.0,270.0,313.0,326.0,379.0,426.0,456.0,494.0,509.0,510.0,513.0,518.0,519.0,763.0,804.0,,,,,,,,,,
799,61.0,96.0,254.0,255.0,930.0,936.0,974.0,1003.0,1100.0,,,,,,,,,,,,,,,,,,,
800,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,411.0,814.0,954.0,,,,,,,,,,,,,,,,,,,,,,,,,
802,67.0,127.0,137.0,335.0,368.0,,,,,,,,,,,,,,,,,,,,,,,
803,313.0,326.0,379.0,388.0,401.0,425.0,459.0,466.0,479.0,480.0,499.0,509.0,510.0,513.0,518.0,525.0,554.0,555.0,579.0,799.0,,,,,,,,
804,11.0,21.0,26.0,51.0,55.0,62.0,89.0,311.0,336.0,351.0,376.0,408.0,409.0,522.0,530.0,553.0,572.0,574.0,588.0,594.0,610.0,611.0,691.0,722.0,1063.0,,,
805,849.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,
806,435.0,683.0,734.0,813.0,823.0,879.0,942.0,,,,,,,,,,,,,,,,,,,,,
807,297.0,370.0,381.0,1119.0,,,,,,,,,,,,,,,,,,,,,,,,
808,762.0,922.0,1097.0,1127.0,,,,,,,,,,,,,,,,,,,,,,,,
809,832.0,893.0,1020.0,1021.0,1022.0,1023.0,1024.0,1025.0,1026.0,1054.0,1058.0,1059.0,,,,,,,,,,,,,,,,
810,355.0,446.0,448.0,527.0,,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,435.0,683.0,734.0,807.0,823.0,879.0,942.0,,,,,,,,,,,,,,,,,,,,,
813,411.0,802.0,954.0,,,,,,,,,,,,,,,,,,,,,,,,,
814,515.0,715.0,886.0,914.0,949.0,1103.0,,,,,,,,,,,,,,,,,,,,,,
815,32.0,47.0,74.0,150.0,203.0,204.0,404.0,440.0,717.0,745.0,920.0,921.0,940.0,941.0,,,,,,,,,,,,,,
816,20.0,818.0,868.0,986.0,1018.0,1086.0,,,,,,,,,,,,,,,,,,,,,,
817,316.0,817.0,868.0,986.0,1018.0,1086.0,,,,,,,,,,,,,,,,,,,,,,
818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,853.0,932.0,972.0,,,,,,,,,,,,,,,,,,,,,,,,,
820,261.0,491.0,492.0,718.0,755.0,776.0,861.0,890.0,1135.0,,,,,,,,,,,,,,,,,,,
821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,435.0,683.0,734.0,807.0,813.0,879.0,942.0,,,,,,,,,,,,,,,,,,,,,
823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,827.0,1014.0,1072.0,1114.0,,,,,,,,,,,,,,,,,,,,,,,,
826,826.0,1014.0,1072.0,1114.0,,,,,,,,,,,,,,,,,,,,,,,,
827,18.0,31.0,240.0,348.0,385.0,386.0,387.0,846.0,882.0,950.0,965.0,,,,,,,,,,,,,,,,,
828,120.0,205.0,244.0,657.0,732.0,854.0,,,,,,,,,,,,,,,,,,,,,,
829,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,20.0,184.0,295.0,296.0,316.0,427.0,841.0,987.0,,,,,,,,,,,,,,,,,,,,
831,810.0,893.0,1020.0,1021.0,1022.0,1054.0,1059.0,,,,,,,,,,,,,,,,,,,,,
832,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,366.0,383.0,431.0,432.0,502.0,788.0,,,,,,,,,,,,,,,,,,,,,,
835,843.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,
836,705.0,997.0,1131.0,,,,,,,,,,,,,,,,,,,,,,,,,
837,71.0,143.0,362.0,673.0,690.0,847.0,955.0,,,,,,,,,,,,,,,,,,,,,
838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,20.0,184.0,295.0,296.0,316.0,427.0,831.0,987.0,,,,,,,,,,,,,,,,,,,,
841,232.0,482.0,894.0,1089.0,,,,,,,,,,,,,,,,,,,,,,,,
842,836.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,
843,529.0,783.0,798.0,917.0,957.0,,,,,,,,,,,,,,,,,,,,,,,
844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,18.0,31.0,240.0,348.0,385.0,386.0,387.0,828.0,882.0,950.0,965.0,,,,,,,,,,,,,,,,,
846,71.0,143.0,362.0,673.0,690.0,838.0,955.0,,,,,,,,,,,,,,,,,,,,,
847,27.0,46.0,122.0,181.0,206.0,214.0,231.0,263.0,661.0,666.0,680.0,682.0,1041.0,,,,,,,,,,,,,,,
848,806.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,694.0,711.0,726.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,
851,340.0,924.0,959.0,,,,,,,,,,,,,,,,,,,,,,,,,
852,820.0,932.0,972.0,,,,,,,,,,,,,,,,,,,,,,,,,
853,120.0,205.0,244.0,657.0,732.0,829.0,,,,,,,,,,,,,,,,,,,,,,
854,856.0,906.0,907.0,909.0,910.0,911.0,912.0,961.0,962.0,,,,,,,,,,,,,,,,,,,
855,855.0,906.0,907.0,909.0,910.0,911.0,912.0,961.0,962.0,,,,,,,,,,,,,,,,,,,
856,436.0,874.0,908.0,963.0,999.0,1034.0,1118.0,,,,,,,,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,186.0,347.0,437.0,558.0,730.0,,,,,,,,,,,,,,,,,,,,,,,
860,261.0,491.0,492.0,718.0,755.0,776.0,821.0,890.0,1135.0,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,82.0,200.0,512.0,514.0,580.0,584.0,589.0,591.0,599.0,602.0,1138.0,,,,,,,,,,,,,,,,,
864,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,273.0,967.0,1038.0,,,,,,,,,,,,,,,,,,,,,,,,,
866,131.0,612.0,1004.0,,,,,,,,,,,,,,,,,,,,,,,,,
867,20.0,316.0,817.0,818.0,986.0,1018.0,1086.0,,,,,,,,,,,,,,,,,,,,,
868,94.0,95.0,460.0,532.0,543.0,570.0,608.0,,,,,,,,,,,,,,,,,,,,,
869,156.0,1015.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,857.0,908.0,963.0,998.0,999.0,,,,,,,,,,,,,,,,,,,,,,,
874,9.0,110.0,112.0,655.0,,,,,,,,,,,,,,,,,,,,,,,,
875,979.0,1035.0,1117.0,,,,,,,,,,,,,,,,,,,,,,,,,
876,345.0,901.0,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,435.0,683.0,734.0,807.0,813.0,823.0,942.0,,,,,,,,,,,,,,,,,,,,,
879,806.0,849.0,,,,,,,,,,,,,,,,,,,,,,,,,,
880,520.0,545.0,930.0,988.0,,,,,,,,,,,,,,,,,,,,,,,,
881,31.0,160.0,240.0,249.0,348.0,385.0,386.0,387.0,828.0,846.0,950.0,,,,,,,,,,,,,,,,,
882,72.0,227.0,358.0,587.0,670.0,,,,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,16.0,187.0,221.0,248.0,329.0,365.0,424.0,430.0,,,,,,,,,,,,,,,,,,,,
885,515.0,715.0,815.0,914.0,949.0,1103.0,,,,,,,,,,,,,,,,,,,,,,
886,123.0,126.0,129.0,164.0,271.0,392.0,477.0,531.0,757.0,916.0,,,,,,,,,,,,,,,,,,
887,464.0,687.0,784.0,952.0,983.0,1043.0,1104.0,,,,,,,,,,,,,,,,,,,,,
888,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,261.0,491.0,492.0,718.0,755.0,776.0,821.0,861.0,1135.0,,,,,,,,,,,,,,,,,,,
890,198.0,320.0,951.0,,,,,,,,,,,,,,,,,,,,,,,,,
891,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,810.0,832.0,1020.0,1021.0,1022.0,1023.0,1024.0,1025.0,1026.0,1054.0,1058.0,1059.0,,,,,,,,,,,,,,,,
893,482.0,842.0,1089.0,,,,,,,,,,,,,,,,,,,,,,,,,
894,37.0,259.0,777.0,964.0,1061.0,1090.0,,,,,,,,,,,,,,,,,,,,,,
895,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,658.0,667.0,778.0,915.0,,,,,,,,,,,,,,,,,,,,,,,,
897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,38.0,49.0,706.0,719.0,913.0,925.0,926.0,,,,,,,,,,,,,,,,,,,,,
899,60.0,274.0,542.0,766.0,,,,,,,,,,,,,,,,,,,,,,,,
900,345.0,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,
901,69.0,207.0,286.0,624.0,,,,,,,,,,,,,,,,,,,,,,,,
902,557.0,563.0,601.0,606.0,707.0,789.0,993.0,1094.0,1098.0,,,,,,,,,,,,,,,,,,,
903,483.0,1122.0,1129.0,,,,,,,,,,,,,,,,,,,,,,,,,
904,212.0,302.0,489.0,616.0,704.0,918.0,934.0,969.0,1009.0,1045.0,,,,,,,,,,,,,,,,,,
905,855.0,856.0,907.0,909.0,910.0,911.0,912.0,961.0,962.0,,,,,,,,,,,,,,,,,,,
906,855.0,856.0,906.0,909.0,910.0,911.0,912.0,961.0,962.0,,,,,,,,,,,,,,,,,,,
907,436.0,857.0,874.0,963.0,999.0,1034.0,1118.0,,,,,,,,,,,,,,,,,,,,,
908,855.0,856.0,906.0,907.0,910.0,911.0,912.0,961.0,962.0,,,,,,,,,,,,,,,,,,,
909,855.0,856.0,906.0,907.0,909.0,911.0,912.0,961.0,962.0,,,,,,,,,,,,,,,,,,,
910,855.0,856.0,906.0,907.0,909.0,910.0,912.0,961.0,962.0,,,,,,,,,,,,,,,,,,,
911,855.0,856.0,906.0,907.0,909.0,910.0,911.0,961.0,962.0,,,,,,,,,,,,,,,,,,,
912,38.0,49.0,706.0,719.0,899.0,925.0,926.0,,,,,,,,,,,,,,,,,,,,,
913,45.0,58.0,59.0,134.0,201.0,515.0,715.0,815.0,886.0,947.0,949.0,1074.0,,,,,,,,,,,,,,,,
914,528.0,658.0,667.0,778.0,897.0,,,,,,,,,,,,,,,,,,,,,,,
915,107.0,123.0,126.0,129.0,271.0,277.0,392.0,477.0,531.0,549.0,757.0,887.0,1057.0,,,,,,,,,,,,,,,
916,529.0,783.0,798.0,844.0,957.0,,,,,,,,,,,,,,,,,,,,,,,
917,212.0,302.0,489.0,704.0,905.0,934.0,969.0,1009.0,1045.0,,,,,,,,,,,,,,,,,,,
918,966.0,1027.0,1028.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,
919,32.0,47.0,74.0,150.0,203.0,204.0,404.0,440.0,717.0,745.0,816.0,921.0,940.0,941.0,,,,,,,,,,,,,,
920,32.0,47.0,74.0,150.0,203.0,204.0,404.0,440.0,717.0,745.0,816.0,920.0,940.0,941.0,,,,,,,,,,,,,,
921,762.0,809.0,1097.0,1127.0,,,,,,,,,,,,,,,,,,,,,,,,
922,287.0,405.0,406.0,537.0,539.0,541.0,550.0,551.0,1036.0,,,,,,,,,,,,,,,,,,,
923,340.0,852.0,959.0,,,,,,,,,,,,,,,,,,,,,,,,,
924,38.0,49.0,706.0,719.0,899.0,913.0,926.0,,,,,,,,,,,,,,,,,,,,,
925,38.0,49.0,706.0,719.0,899.0,913.0,925.0,,,,,,,,,,,,,,,,,,,,,
926,103.0,179.0,349.0,559.0,569.0,675.0,754.0,,,,,,,,,,,,,,,,,,,,,
927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,664.0,797.0,,,,,,,,,,,,,,,,,,,,,,,,,,
929,61.0,520.0,545.0,800.0,881.0,988.0,1003.0,1100.0,,,,,,,,,,,,,,,,,,,,
930,48.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,
931,820.0,853.0,972.0,,,,,,,,,,,,,,,,,,,,,,,,,
932,97.0,642.0,,,,,,,,,,,,,,,,,,,,,,,,,,
933,212.0,302.0,489.0,704.0,905.0,918.0,969.0,1009.0,1045.0,,,,,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,61.0,96.0,254.0,255.0,449.0,607.0,618.0,621.0,800.0,974.0,1003.0,1092.0,1093.0,1100.0,,,,,,,,,,,,,,
936,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,32.0,47.0,74.0,150.0,203.0,204.0,404.0,440.0,717.0,745.0,816.0,920.0,921.0,941.0,,,,,,,,,,,,,,
940,32.0,47.0,74.0,150.0,203.0,204.0,404.0,440.0,717.0,745.0,816.0,920.0,921.0,940.0,,,,,,,,,,,,,,
941,435.0,683.0,734.0,807.0,813.0,823.0,879.0,,,,,,,,,,,,,,,,,,,,,
942,9.0,31.0,348.0,655.0,,,,,,,,,,,,,,,,,,,,,,,,
943,356.0,948.0,965.0,,,,,,,,,,,,,,,,,,,,,,,,,
944,151.0,196.0,243.0,276.0,312.0,444.0,454.0,455.0,458.0,632.0,633.0,634.0,638.0,699.0,749.0,1095.0,,,,,,,,,,,,
945,836.0,843.0,,,,,,,,,,,,,,,,,,,,,,,,,,
946,45.0,58.0,59.0,134.0,201.0,414.0,515.0,914.0,1074.0,,,,,,,,,,,,,,,,,,,
947,160.0,249.0,258.0,356.0,505.0,944.0,1033.0,,,,,,,,,,,,,,,,,,,,,
948,515.0,715.0,815.0,886.0,914.0,1103.0,,,,,,,,,,,,,,,,,,,,,,
949,31.0,160.0,240.0,249.0,348.0,385.0,386.0,387.0,828.0,846.0,882.0,,,,,,,,,,,,,,,,,
950,10.0,198.0,767.0,891.0,,,,,,,,,,,,,,,,,,,,,,,,
951,6.0,17.0,197.0,252.0,294.0,464.0,687.0,784.0,888.0,983.0,1001.0,1043.0,1104.0,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,411.0,802.0,814.0,,,,,,,,,,,,,,,,,,,,,,,,,
954,71.0,143.0,362.0,673.0,690.0,838.0,847.0,1048.0,,,,,,,,,,,,,,,,,,,,
955,158.0,779.0,,,,,,,,,,,,,,,,,,,,,,,,,,
956,529.0,783.0,844.0,917.0,,,,,,,,,,,,,,,,,,,,,,,,
957,557.0,563.0,601.0,606.0,,,,,,,,,,,,,,,,,,,,,,,,
958,340.0,852.0,924.0,,,,,,,,,,,,,,,,,,,,,,,,,
959,242.0,1052.0,1132.0,,,,,,,,,,,,,,,,,,,,,,,,,
960,855.0,856.0,906.0,907.0,909.0,910.0,911.0,912.0,962.0,,,,,,,,,,,,,,,,,,,
961,855.0,856.0,906.0,907.0,909.0,910.0,911.0,912.0,961.0,,,,,,,,,,,,,,,,,,,
962,436.0,857.0,874.0,908.0,999.0,1034.0,1118.0,,,,,,,,,,,,,,,,,,,,,
963,259.0,777.0,895.0,1061.0,1090.0,,,,,,,,,,,,,,,,,,,,,,,
964,18.0,385.0,386.0,387.0,612.0,828.0,846.0,944.0,,,,,,,,,,,,,,,,,,,,
965,919.0,1027.0,1028.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,
966,273.0,866.0,1038.0,,,,,,,,,,,,,,,,,,,,,,,,,
967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,212.0,302.0,489.0,704.0,905.0,918.0,934.0,1009.0,1045.0,,,,,,,,,,,,,,,,,,,
969,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,508.0,676.0,746.0,775.0,,,,,,,,,,,,,,,,,,,,,,,,
971,820.0,853.0,932.0,,,,,,,,,,,,,,,,,,,,,,,,,
972,10.0,210.0,320.0,1068.0,,,,,,,,,,,,,,,,,,,,,,,,
973,61.0,96.0,254.0,255.0,449.0,607.0,618.0,621.0,800.0,936.0,1003.0,1092.0,1093.0,1100.0,,,,,,,,,,,,,,
974,274.0,461.0,495.0,577.0,583.0,613.0,622.0,623.0,631.0,766.0,1065.0,1109.0,,,,,,,,,,,,,,,,
975,113.0,153.0,239.0,306.0,357.0,989.0,,,,,,,,,,,,,,,,,,,,,,
976,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,751.0,1062.0,,,,,,,,,,,,,,,,,,,,,,,,,,
978,876.0,1035.0,1117.0,,,,,,,,,,,,,,,,,,,,,,,,,
979,741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,216.0,217.0,452.0,1099.0,,,,,,,,,,,,,,,,,,,,,,,,
981,146.0,147.0,327.0,403.0,,,,,,,,,,,,,,,,,,,,,,,,
982,464.0,687.0,784.0,888.0,952.0,1043.0,1104.0,,,,,,,,,,,,,,,,,,,,,
983,68.0,457.0,471.0,985.0,,,,,,,,,,,,,,,,,,,,,,,,
984,68.0,457.0,471.0,984.0,,,,,,,,,,,,,,,,,,,,,,,,
985,316.0,817.0,818.0,868.0,1018.0,1086.0,,,,,,,,,,,,,,,,,,,,,,
986,20.0,184.0,295.0,296.0,316.0,427.0,831.0,841.0,,,,,,,,,,,,,,,,,,,,
987,520.0,545.0,881.0,930.0,,,,,,,,,,,,,,,,,,,,,,,,
988,113.0,153.0,239.0,306.0,357.0,976.0,,,,,,,,,,,,,,,,,,,,,,
989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,114.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,
991,33.0,66.0,75.0,90.0,117.0,124.0,1056.0,,,,,,,,,,,,,,,,,,,,,
992,557.0,563.0,601.0,606.0,707.0,789.0,903.0,1094.0,1098.0,,,,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,165.0,272.0,470.0,498.0,556.0,1016.0,1149.0,,,,,,,,,,,,,,,,,,,,,
995,77.0,228.0,1042.0,1077.0,,,,,,,,,,,,,,,,,,,,,,,,
996,705.0,837.0,1131.0,,,,,,,,,,,,,,,,,,,,,,,,,
997,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,436.0,857.0,874.0,908.0,963.0,1034.0,1118.0,,,,,,,,,,,,,,,,,,,,,
999,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,6.0,17.0,197.0,294.0,464.0,952.0,,,,,,,,,,,,,,,,,,,,,,
1001,122.0,188.0,321.0,350.0,728.0,729.0,,,,,,,,,,,,,,,,,,,,,,
1002,61.0,96.0,254.0,255.0,800.0,930.0,936.0,974.0,1100.0,,,,,,,,,,,,,,,,,,,
1003,18.0,131.0,320.0,612.0,867.0,,,,,,,,,,,,,,,,,,,,,,,
1004,65.0,92.0,171.0,256.0,334.0,573.0,,,,,,,,,,,,,,,,,,,,,,
1005,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,40.0,1126.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,212.0,302.0,489.0,704.0,905.0,918.0,934.0,969.0,1045.0,,,,,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
